0,0.00000000000000000,1,,,plausibleTemporalAfter,FIELD,The number and percent of records with a value in the CDM_RELEASE_DATE field of the CDM_SOURCE that occurs prior to the date in the SOURCE_RELEASE_DATE field of the CDM_SOURCE table.,CDM_SOURCE,CDM_RELEASE_DATE,NA,NA,field_plausible_temporal_after.sql,Plausibility,Temporal,Verification,,,field_plausibletemporalafter_cdm_source_cdm_release_date,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,21585,,,plausibleTemporalAfter,FIELD,The number and percent of records with a value in the CONDITION_ERA_START_DATE field of the CONDITION_ERA that occurs prior to the date in the BIRTH_DATETIME field of the person table.,CONDITION_ERA,CONDITION_ERA_START_DATE,NA,NA,field_plausible_temporal_after.sql,Plausibility,Temporal,Verification,,,field_plausibletemporalafter_condition_era_condition_era_start_date,0,0,0,1,NULL,1,NULL
0,0.00000000000000000,22399,,,plausibleTemporalAfter,FIELD,The number and percent of records with a value in the CONDITION_END_DATE field of the CONDITION_OCCURRENCE that occurs prior to the date in the CONDITION_START_DATE field of the CONDITION_OCCURRENCE table.,CONDITION_OCCURRENCE,CONDITION_END_DATE,NA,NA,field_plausible_temporal_after.sql,Plausibility,Temporal,Verification,,,field_plausibletemporalafter_condition_occurrence_condition_end_date,0,0,0,1,NULL,1,NULL
0,0.00000000000000000,148,,,plausibleTemporalAfter,FIELD,The number and percent of records with a value in the DEATH_DATETIME field of the DEATH that occurs prior to the date in the BIRTH_DATETIME field of the person table.,DEATH,DEATH_DATETIME,NA,NA,field_plausible_temporal_after.sql,Plausibility,Temporal,Verification,,,field_plausibletemporalafter_death_death_datetime,0,0,0,1,NULL,1,NULL
0,0.00000000000000000,2237,,,plausibleTemporalAfter,FIELD,The number and percent of records with a value in the DEVICE_EXPOSURE_END_DATETIME field of the DEVICE_EXPOSURE that occurs prior to the date in the DEVICE_EXPOSURE_START_DATETIME field of the DEVICE_EXPOSURE table.,DEVICE_EXPOSURE,DEVICE_EXPOSURE_END_DATETIME,NA,NA,field_plausible_temporal_after.sql,Plausibility,Temporal,Verification,,,field_plausibletemporalafter_device_exposure_device_exposure_end_datetime,0,0,0,1,NULL,1,NULL
0,0.00000000000000000,2237,,,plausibleTemporalAfter,FIELD,The number and percent of records with a value in the DEVICE_EXPOSURE_START_DATE field of the DEVICE_EXPOSURE that occurs prior to the date in the BIRTH_DATETIME field of the person table.,DEVICE_EXPOSURE,DEVICE_EXPOSURE_START_DATE,NA,NA,field_plausible_temporal_after.sql,Plausibility,Temporal,Verification,,,field_plausibletemporalafter_device_exposure_device_exposure_start_date,0,0,0,1,NULL,1,NULL
0,0.00000000000000000,0,,,plausibleTemporalAfter,FIELD,The number and percent of records with a value in the DOSE_ERA_END_DATE field of the DOSE_ERA that occurs prior to the date in the BIRTH_DATETIME field of the person table.,DOSE_ERA,DOSE_ERA_END_DATE,NA,NA,field_plausible_temporal_after.sql,Plausibility,Temporal,Verification,,,field_plausibletemporalafter_dose_era_dose_era_end_date,0,0,0,1,NULL,1,NULL
0,0.00000000000000000,0,,,plausibleTemporalAfter,FIELD,The number and percent of records with a value in the DOSE_ERA_START_DATE field of the DOSE_ERA that occurs prior to the date in the BIRTH_DATETIME field of the person table.,DOSE_ERA,DOSE_ERA_START_DATE,NA,NA,field_plausible_temporal_after.sql,Plausibility,Temporal,Verification,,,field_plausibletemporalafter_dose_era_dose_era_start_date,0,0,0,1,NULL,1,NULL
0,0.00000000000000000,9778,,,plausibleTemporalAfter,FIELD,The number and percent of records with a value in the DRUG_ERA_END_DATE field of the DRUG_ERA that occurs prior to the date in the DRUG_ERA_START_DATE field of the DRUG_ERA table.,DRUG_ERA,DRUG_ERA_END_DATE,NA,NA,field_plausible_temporal_after.sql,Plausibility,Temporal,Verification,,,field_plausibletemporalafter_drug_era_drug_era_end_date,0,0,0,1,NULL,1,NULL
52,0.00041769752273238,124492,,,plausibleTemporalAfter,FIELD,The number and percent of records with a value in the DRUG_EXPOSURE_END_DATE field of the DRUG_EXPOSURE that occurs prior to the date in the DRUG_EXPOSURE_START_DATE field of the DRUG_EXPOSURE table.,DRUG_EXPOSURE,DRUG_EXPOSURE_END_DATE,NA,NA,field_plausible_temporal_after.sql,Plausibility,Temporal,Verification,,,field_plausibletemporalafter_drug_exposure_drug_exposure_end_date,0,0,0,1,NULL,1,NULL
