0,0.00000000000000000,223619,,,isStandardValidConcept,FIELD,"The number and percent of records that do not have a standard, valid CONCEPT in the COST_TYPE_CONCEPT_ID field in the COST table.",COST,COST_TYPE_CONCEPT_ID,NA,NA,field_is_standard_valid_concept.sql,Conformance,Value,Verification,,,field_isstandardvalidconcept_cost_cost_type_concept_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,148,,,isStandardValidConcept,FIELD,"The number and percent of records that do not have a standard, valid CONCEPT in the DEATH_TYPE_CONCEPT_ID field in the DEATH table.",DEATH,DEATH_TYPE_CONCEPT_ID,NA,NA,field_is_standard_valid_concept.sql,Conformance,Value,Verification,,,field_isstandardvalidconcept_death_death_type_concept_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,9778,,,isStandardValidConcept,FIELD,"The number and percent of records that do not have a standard, valid CONCEPT in the DRUG_CONCEPT_ID field in the DRUG_ERA table.",DRUG_ERA,DRUG_CONCEPT_ID,NA,NA,field_is_standard_valid_concept.sql,Conformance,Value,Verification,,,field_isstandardvalidconcept_drug_era_drug_concept_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,124492,,,isStandardValidConcept,FIELD,"The number and percent of records that do not have a standard, valid CONCEPT in the DRUG_CONCEPT_ID field in the DRUG_EXPOSURE table.",DRUG_EXPOSURE,DRUG_CONCEPT_ID,NA,NA,field_is_standard_valid_concept.sql,Conformance,Value,Verification,,,field_isstandardvalidconcept_drug_exposure_drug_concept_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,124492,,,isStandardValidConcept,FIELD,"The number and percent of records that do not have a standard, valid CONCEPT in the ROUTE_CONCEPT_ID field in the DRUG_EXPOSURE table.",DRUG_EXPOSURE,ROUTE_CONCEPT_ID,NA,NA,field_is_standard_valid_concept.sql,Conformance,Value,Verification,,,field_isstandardvalidconcept_drug_exposure_route_concept_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,717806,,,isStandardValidConcept,FIELD,"The number and percent of records that do not have a standard, valid CONCEPT in the MEAS_EVENT_FIELD_CONCEPT_ID field in the MEASUREMENT table.",MEASUREMENT,MEAS_EVENT_FIELD_CONCEPT_ID,NA,NA,field_is_standard_valid_concept.sql,Conformance,Value,Verification,,,field_isstandardvalidconcept_measurement_meas_event_field_concept_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,717806,,,isStandardValidConcept,FIELD,"The number and percent of records that do not have a standard, valid CONCEPT in the MEASUREMENT_TYPE_CONCEPT_ID field in the MEASUREMENT table.",MEASUREMENT,MEASUREMENT_TYPE_CONCEPT_ID,NA,NA,field_is_standard_valid_concept.sql,Conformance,Value,Verification,,,field_isstandardvalidconcept_measurement_measurement_type_concept_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,404546,,,isStandardValidConcept,FIELD,"The number and percent of records that do not have a standard, valid CONCEPT in the OBSERVATION_CONCEPT_ID field in the OBSERVATION table.",OBSERVATION,OBSERVATION_CONCEPT_ID,NA,NA,field_is_standard_valid_concept.sql,Conformance,Value,Verification,,,field_isstandardvalidconcept_observation_observation_concept_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,404546,,,isStandardValidConcept,FIELD,"The number and percent of records that do not have a standard, valid CONCEPT in the OBSERVATION_TYPE_CONCEPT_ID field in the OBSERVATION table.",OBSERVATION,OBSERVATION_TYPE_CONCEPT_ID,NA,NA,field_is_standard_valid_concept.sql,Conformance,Value,Verification,,,field_isstandardvalidconcept_observation_observation_type_concept_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,1160,,,isStandardValidConcept,FIELD,"The number and percent of records that do not have a standard, valid CONCEPT in the GENDER_CONCEPT_ID field in the person table.",person,GENDER_CONCEPT_ID,NA,NA,field_is_standard_valid_concept.sql,Conformance,Value,Verification,,,field_isstandardvalidconcept_person_gender_concept_id,0,0,0,1,NULL,0,NULL
