0,0.00000000000000000,1,,,isRequired,FIELD,The number and percent of records with a NULL value in the CDM_SOURCE_ABBREVIATION of the CDM_SOURCE that is considered not nullable.,CDM_SOURCE,CDM_SOURCE_ABBREVIATION,NA,NA,field_is_not_nullable.sql,Conformance,Relational,Validation,,,field_isrequired_cdm_source_cdm_source_abbreviation,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,1,,,isRequired,FIELD,The number and percent of records with a NULL value in the SOURCE_RELEASE_DATE of the CDM_SOURCE that is considered not nullable.,CDM_SOURCE,SOURCE_RELEASE_DATE,NA,NA,field_is_not_nullable.sql,Conformance,Relational,Validation,,,field_isrequired_cdm_source_source_release_date,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,1,,,isRequired,FIELD,The number and percent of records with a NULL value in the VOCABULARY_VERSION of the CDM_SOURCE that is considered not nullable.,CDM_SOURCE,VOCABULARY_VERSION,NA,NA,field_is_not_nullable.sql,Conformance,Relational,Validation,,,field_isrequired_cdm_source_vocabulary_version,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,9110552,,,isRequired,FIELD,The number and percent of records with a NULL value in the CONCEPT_CLASS_ID of the CONCEPT that is considered not nullable.,CONCEPT,CONCEPT_CLASS_ID,NA,NA,field_is_not_nullable.sql,Conformance,Relational,Validation,,,field_isrequired_concept_concept_class_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,9110552,,,isRequired,FIELD,The number and percent of records with a NULL value in the CONCEPT_CODE of the CONCEPT that is considered not nullable.,CONCEPT,CONCEPT_CODE,NA,NA,field_is_not_nullable.sql,Conformance,Relational,Validation,,,field_isrequired_concept_concept_code,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,9110552,,,isRequired,FIELD,The number and percent of records with a NULL value in the CONCEPT_ID of the CONCEPT that is considered not nullable.,CONCEPT,CONCEPT_ID,NA,NA,field_is_not_nullable.sql,Conformance,Relational,Validation,,,field_isrequired_concept_concept_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,9110552,,,isRequired,FIELD,The number and percent of records with a NULL value in the CONCEPT_NAME of the CONCEPT that is considered not nullable.,CONCEPT,CONCEPT_NAME,NA,NA,field_is_not_nullable.sql,Conformance,Relational,Validation,,,field_isrequired_concept_concept_name,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,9110552,,,isRequired,FIELD,The number and percent of records with a NULL value in the DOMAIN_ID of the CONCEPT that is considered not nullable.,CONCEPT,DOMAIN_ID,NA,NA,field_is_not_nullable.sql,Conformance,Relational,Validation,,,field_isrequired_concept_domain_id,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,9110552,,,isRequired,FIELD,The number and percent of records with a NULL value in the VALID_END_DATE of the CONCEPT that is considered not nullable.,CONCEPT,VALID_END_DATE,NA,NA,field_is_not_nullable.sql,Conformance,Relational,Validation,,,field_isrequired_concept_valid_end_date,0,0,0,1,NULL,0,NULL
0,0.00000000000000000,81501898,,,isRequired,FIELD,The number and percent of records with a NULL value in the ANCESTOR_CONCEPT_ID of the CONCEPT_ANCESTOR that is considered not nullable.,CONCEPT_ANCESTOR,ANCESTOR_CONCEPT_ID,NA,NA,field_is_not_nullable.sql,Conformance,Relational,Validation,,,field_isrequired_concept_ancestor_ancestor_concept_id,0,0,0,1,NULL,0,NULL
