0,0.00000000000000000,0,,,plausibleGender,CONCEPT,"For a CONCEPT_ID 26662 (TESTICULAR HYPOFUNCTION), the number and percent of records associated with patients with an implausible gender (correct gender = MALE).",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,26662,NA,concept_plausible_gender.sql,Plausibility,Atemporal,Validation,,,concept_plausiblegender_condition_occurrence_condition_concept_id_26662,0,0,0,1,NULL,5,NULL
0,0.00000000000000000,0,,,plausibleGender,CONCEPT,"For a CONCEPT_ID 26935 (DISORDER OF ENDOCRINE TESTIS), the number and percent of records associated with patients with an implausible gender (correct gender = MALE).",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,26935,NA,concept_plausible_gender.sql,Plausibility,Atemporal,Validation,,,concept_plausiblegender_condition_occurrence_condition_concept_id_26935,0,0,0,1,NULL,5,NULL
0,0.00000000000000000,0,,,plausibleGender,CONCEPT,"For a CONCEPT_ID 30969 (TESTICULAR HYPERFUNCTION), the number and percent of records associated with patients with an implausible gender (correct gender = MALE).",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,30969,NA,concept_plausible_gender.sql,Plausibility,Atemporal,Validation,,,concept_plausiblegender_condition_occurrence_condition_concept_id_30969,0,0,0,1,NULL,5,NULL
0,0.00000000000000000,0,,,plausibleGender,CONCEPT,"For a CONCEPT_ID 73801 (SCROTAL VARICES), the number and percent of records associated with patients with an implausible gender (correct gender = MALE).",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,73801,NA,concept_plausible_gender.sql,Plausibility,Atemporal,Validation,,,concept_plausiblegender_condition_occurrence_condition_concept_id_73801,0,0,0,1,NULL,5,NULL
0,0.00000000000000000,0,,,plausibleGender,CONCEPT,"For a CONCEPT_ID 74322 (BENIGN NEOPLASM OF SCROTUM), the number and percent of records associated with patients with an implausible gender (correct gender = MALE).",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,74322,NA,concept_plausible_gender.sql,Plausibility,Atemporal,Validation,,,concept_plausiblegender_condition_occurrence_condition_concept_id_74322,0,0,0,1,NULL,5,NULL
0,0.00000000000000000,0,,,plausibleGender,CONCEPT,"For a CONCEPT_ID 78193 (ORCHITIS AND EPIDIDYMITIS), the number and percent of records associated with patients with an implausible gender (correct gender = MALE).",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,78193,NA,concept_plausible_gender.sql,Plausibility,Atemporal,Validation,,,concept_plausiblegender_condition_occurrence_condition_concept_id_78193,0,0,0,1,NULL,5,NULL
0,0.00000000000000000,0,,,plausibleGender,CONCEPT,"For a CONCEPT_ID 79758 (PRIMARY MALIGNANT NEOPLASM OF SCROTUM), the number and percent of records associated with patients with an implausible gender (correct gender = MALE).",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,79758,NA,concept_plausible_gender.sql,Plausibility,Atemporal,Validation,,,concept_plausiblegender_condition_occurrence_condition_concept_id_79758,0,0,0,1,NULL,5,NULL
0,0.00000000000000000,0,,,plausibleGender,CONCEPT,"For a CONCEPT_ID 141917 (BALANITIS XEROTICA OBLITERANS), the number and percent of records associated with patients with an implausible gender (correct gender = MALE).",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,141917,NA,concept_plausible_gender.sql,Plausibility,Atemporal,Validation,,,concept_plausiblegender_condition_occurrence_condition_concept_id_141917,0,0,0,1,NULL,5,NULL
0,0.00000000000000000,0,,,plausibleGender,CONCEPT,"For a CONCEPT_ID 192367 (DYSPLASIA OF CERVIX), the number and percent of records associated with patients with an implausible gender (correct gender = FEMALE).",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,192367,NA,concept_plausible_gender.sql,Plausibility,Atemporal,Validation,,,concept_plausiblegender_condition_occurrence_condition_concept_id_192367,0,0,0,1,NULL,5,NULL
0,0.00000000000000000,0,,,plausibleGender,CONCEPT,"For a CONCEPT_ID 192676 (CERVICAL INTRAEPITHELIAL NEOPLASIA GRADE 1), the number and percent of records associated with patients with an implausible gender (correct gender = FEMALE).",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,192676,NA,concept_plausible_gender.sql,Plausibility,Atemporal,Validation,,,concept_plausiblegender_condition_occurrence_condition_concept_id_192676,0,0,0,1,NULL,5,NULL
